1718450-01,1718303-01,2,1718450,1718303
1718450-01,1718303-02,1,1718450,1718303
1718450-01,1718312-01,4,1718450,1718312
1718450-01,1718404-02,1,1718450,1718404
1718450-01,1718406-02,3,1718450,1718406
1718450-01,1718416-01,2,1718450,1718416
1718450-01,1718417-01,2,1718450,1718417
1718450-01,1718425-01,4,1718450,1718425
1718450-01,1718436-01,1,1718450,1718436
1718450-01,1718448-01,9,1718450,1718448
1718450-01,1718449-01,5,1718450,1718449
1718450-01,1718450-01,22,1718450,1718450
1718450-01,1718452-01,1,1718450,1718452
1718450-01,1718452-02,1,1718450,1718452
1718450-01,1720400-01,4,1718450,1720400
1718450-01,1720405-01,2,1718450,1720405
1718450-01,1720415-01,3,1718450,1720415
1718450-01,1720415-02,1,1718450,1720415
1718450-01,1730435-01,2,1718450,1730435
1718450-01,1732308-01,1,1718450,1732308
1718450-01,1732308-05,2,1718450,1732308
1718450-01,1732308-06,1,1718450,1732308
1718450-01,1732417-01,5,1718450,1732417
1718450-01,1734102-04,2,1718450,1734102
1718450-01,1740350-01,7,1718450,1740350
1718450-01,1740417-01,9,1718450,1740417
1718450-01,1912351-01,1,1718450,1912351
1718450-01,1914239-01,1,1718450,1914239
1718450-01,1914271-02,1,1718450,1914271
1718450-01,2410101-13,1,1718450,2410101
1718452-01,1310250-04,3,1718452,1310250
1718452-02,1310407-01,1,1718452,1310407
1718452-02,1312354-02,3,1718452,1312354
1718452-02,1710105-01,1,1718452,1710105
1718452-02,1710404-01,2,1718452,1710404
1718452-01,1710417-02,1,1718452,1710417
1718452-01,1712312-01,2,1718452,1712312
1718452-02,1712312-01,2,1718452,1712312
1718452-02,1712315-01,2,1718452,1712315
1718452-02,1712315-02,2,1718452,1712315
1718452-01,1712452-01,3,1718452,1712452
1718452-02,1712452-01,1,1718452,1712452
1718452-01,1714303-01,2,1718452,1714303
1718452-01,1714303-02,2,1718452,1714303
1718452-02,1714303-01,1,1718452,1714303
1718452-02,1714303-02,2,1718452,1714303
1718452-01,1714304-06,1,1718452,1714304
1718452-02,1714304-05,1,1718452,1714304
1718452-02,1714396-01,1,1718452,1714396
1718452-02,1714417-01,1,1718452,1714417
1718452-02,1714480-01,1,1718452,1714480
1718452-02,1716310-02,1,1718452,1716310
1718452-01,1716401-03,1,1718452,1716401
1718452-01,1716401-04,1,1718452,1716401
1718452-02,1716401-01,1,1718452,1716401
1718452-01,1716405-01,1,1718452,1716405
1718452-02,1716405-01,4,1718452,1716405
1718452-02,1716408-01,1,1718452,1716408
1718452-01,1716410-01,2,1718452,1716410
1718452-02,1716410-01,3,1718452,1716410
1718452-02,1716440-02,1,1718452,1716440
1718452-01,1716448-01,1,1718452,1716448
1718452-02,1716448-01,1,1718452,1716448
1718452-02,1716452-01,1,1718452,1716452
1718452-02,1716494-01,1,1718452,1716494
1718452-01,1718210-04,1,1718452,1718210
1718452-02,1718217-02,1,1718452,1718217
1718452-02,1718303-01,1,1718452,1718303
1718452-01,1718312-01,1,1718452,1718312
1718452-02,1718312-01,3,1718452,1718312
1718452-01,1718402-02,2,1718452,1718402
1718452-01,1718402-03,2,1718452,1718402
1718452-02,1718402-02,2,1718452,1718402
1718452-01,1718404-01,6,1718452,1718404
1718452-01,1718404-02,1,1718452,1718404
1718452-02,1718404-01,1,1718452,1718404
1718452-02,1718404-02,1,1718452,1718404
1718452-01,1718406-01,1,1718452,1718406
1718452-01,1718406-02,1,1718452,1718406
1718452-02,1718406-01,2,1718452,1718406
1718452-01,1718416-01,1,1718452,1718416
1718452-01,1718417-01,4,1718452,1718417
1718452-01,1718425-01,2,1718452,1718425
1718452-02,1718425-01,1,1718452,1718425
1718452-01,1718436-01,9,1718452,1718436
1718452-01,1718448-01,2,1718452,1718448
1718452-02,1718448-01,4,1718452,1718448
1718452-01,1718449-01,1,1718452,1718449
1718452-02,1718449-01,2,1718452,1718449
1718452-01,1718450-01,1,1718452,1718450
1718452-02,1718450-01,1,1718452,1718450
1718452-01,1718452-01,13,1718452,1718452
1718452-02,1718452-02,11,1718452,1718452
1718452-01,1730101-01,1,1718452,1730101
1718452-01,1730120-01,2,1718452,1730120
1718452-01,1730217-02,1,1718452,1730217
1718452-01,1730220-01,1,1718452,1730220
1718452-01,1730430-01,2,1718452,1730430
1718452-01,1730435-01,5,1718452,1730435
1718452-01,1732308-05,1,1718452,1732308
1718452-01,1734102-04,8,1718452,1734102
1718452-01,1740350-01,7,1718452,1740350
1718452-02,1740350-01,6,1718452,1740350
1718452-01,1740417-01,3,1718452,1740417
1718452-02,1740417-01,5,1718452,1740417
1718452-02,1912296-01,1,1718452,1912296
1718452-01,1914239-01,2,1718452,1914239
1718452-02,1914239-01,1,1718452,1914239
1718452-01,2410101-13,1,1718452,2410101
1718452-02,2510317-02,1,1718452,2510317
1720400-01,1310250-04,3,1720400,1310250
1720400-01,1310426-02,1,1720400,1310426
1720400-01,1310426-04,1,1720400,1310426
1720400-01,1710105-01,2,1720400,1710105
1720400-01,1710300-01,1,1720400,1710300
1720400-01,1710300-02,1,1720400,1710300
1720400-01,1710417-02,5,1720400,1710417
1720400-01,1712301-01,1,1720400,1712301
1720400-01,1712301-03,1,1720400,1712301
1720400-01,1712312-01,3,1720400,1712312
1720400-01,1712315-01,3,1720400,1712315
1720400-01,1712315-02,5,1720400,1712315
1720400-01,1712401-01,3,1720400,1712401
1720400-01,1712404-01,1,1720400,1712404
1720400-01,1712417-01,2,1720400,1712417
1720400-01,1712432-01,19,1720400,1712432
1720400-01,1712444-01,1,1720400,1712444
1720400-01,1714297-03,3,1720400,1714297
1720400-01,1714303-01,5,1720400,1714303
1720400-01,1714303-02,3,1720400,1714303
1720400-01,1714304-01,2,1720400,1714304
1720400-01,1714304-04,2,1720400,1714304
1720400-01,1714304-05,1,1720400,1714304
1720400-01,1714396-01,6,1720400,1714396
1720400-01,1714396-02,2,1720400,1714396
1720400-01,1714406-01,1,1720400,1714406
1720400-01,1714469-01,1,1720400,1714469
1720400-01,1716310-01,3,1720400,1716310
1720400-01,1716401-01,2,1720400,1716401
1720400-01,1716401-03,1,1720400,1716401
1720400-01,1716401-04,1,1720400,1716401
1720400-01,1716401-05,1,1720400,1716401
1720400-01,1716401-06,1,1720400,1716401
1720400-01,1716405-01,1,1720400,1716405
1720400-01,1716408-01,1,1720400,1716408
1720400-01,1716410-01,5,1720400,1716410
1720400-01,1716430-01,1,1720400,1716430
1720400-01,1716440-01,1,1720400,1716440
1720400-01,1716444-01,1,1720400,1716444
1720400-01,1716448-01,2,1720400,1716448
1720400-01,1716494-01,1,1720400,1716494
1720400-01,1718217-01,1,1720400,1718217
1720400-01,1718303-01,2,1720400,1718303
1720400-01,1718312-01,1,1720400,1718312
1720400-01,1718402-03,2,1720400,1718402
1720400-01,1718404-01,1,1720400,1718404
1720400-01,1718404-02,1,1720400,1718404
1720400-01,1718425-01,3,1720400,1718425
1720400-01,1718436-01,1,1720400,1718436
1720400-01,1718450-01,4,1720400,1718450
1720400-01,1720400-01,29,1720400,1720400
1720400-01,1720405-01,9,1720400,1720405
1720400-01,1720415-01,8,1720400,1720415
1720400-01,1720415-02,5,1720400,1720415
1720400-01,1730435-01,1,1720400,1730435
1720400-01,1732203-04,1,1720400,1732203
1720400-01,1732204-03,1,1720400,1732204
1720400-01,1732204-11,1,1720400,1732204
1720400-01,1732303-01,2,1720400,1732303
1720400-01,1732303-03,3,1720400,1732303
1720400-01,1732308-01,1,1720400,1732308
1720400-01,1732308-03,2,1720400,1732308
1720400-01,1732308-06,1,1720400,1732308
1720400-01,1732308-07,1,1720400,1732308
1720400-01,1734102-04,2,1720400,1734102
1720400-01,1740350-01,7,1720400,1740350
1720400-01,1740404-02,1,1720400,1740404
1720400-01,1740417-01,6,1720400,1740417
1720400-01,1912296-01,1,1720400,1912296
1720400-01,1912296-02,1,1720400,1912296
1720400-01,1914355-01,1,1720400,1914355
1720400-01,1914363-01,3,1720400,1914363
1720400-01,2010125-06,1,1720400,2010125
1720400-01,2410171-12,1,1720400,2410171
1720405-01,1310250-04,1,1720405,1310250
1720405-01,1310426-02,1,1720405,1310426
1720405-01,1312354-02,1,1720405,1312354
1720405-01,1710105-01,1,1720405,1710105
1720405-01,1712212-03,1,1720405,1712212
1720405-01,1712301-01,2,1720405,1712301
1720405-01,1712301-03,1,1720405,1712301
1720405-01,1712315-01,1,1720405,1712315
1720405-01,1712315-02,4,1720405,1712315
1720405-01,1712432-01,11,1720405,1712432
1720405-01,1714297-03,2,1720405,1714297
1720405-01,1714303-01,4,1720405,1714303
1720405-01,1714304-01,1,1720405,1714304
1720405-01,1714304-04,1,1720405,1714304
1720405-01,1714308-01,1,1720405,1714308
1720405-01,1714396-01,4,1720405,1714396
1720405-01,1714406-01,1,1720405,1714406
1720405-01,1714417-01,1,1720405,1714417
1720405-01,1714480-01,1,1720405,1714480
1720405-01,1716310-01,2,1720405,1716310
1720405-01,1716310-02,3,1720405,1716310
1720405-01,1716401-01,1,1720405,1716401
1720405-01,1716401-04,1,1720405,1716401
1720405-01,1716401-05,2,1720405,1716401
1720405-01,1716405-01,1,1720405,1716405
1720405-01,1716410-01,2,1720405,1716410
1720405-01,1718210-02,2,1720405,1718210
1720405-01,1718217-02,1,1720405,1718217
1720405-01,1718425-01,1,1720405,1718425
1720405-01,1718450-01,2,1720405,1718450
1720405-01,1720400-01,9,1720405,1720400
1720405-01,1720405-01,14,1720405,1720405
1720405-01,1720415-01,5,1720405,1720415
1720405-01,1720415-02,1,1720405,1720415
1720405-01,1732303-01,3,1720405,1732303
1720405-01,1732303-03,1,1720405,1732303
1720405-01,1732308-01,2,1720405,1732308
1720405-01,1732308-03,1,1720405,1732308
1720405-01,1732308-07,1,1720405,1732308
1720405-01,1740417-01,3,1720405,1740417
1720405-01,2410171-12,1,1720405,2410171
1720415-02,1310426-01,1,1720415,1310426
1720415-02,1310426-04,1,1720415,1310426
1720415-02,1710404-02,1,1720415,1710404
1720415-01,1710417-02,2,1720415,1710417
1720415-02,1710417-01,2,1720415,1710417
1720415-01,1712212-01,1,1720415,1712212
1720415-01,1712312-01,1,1720415,1712312
1720415-02,1712312-01,1,1720415,1712312
1720415-01,1712315-02,2,1720415,1712315
1720415-02,1712315-01,1,1720415,1712315
1720415-02,1712315-02,5,1720415,1712315
1720415-02,1712417-01,1,1720415,1712417
1720415-01,1712432-01,7,1720415,1712432
1720415-02,1712432-01,10,1720415,1712432
1720415-02,1712444-01,1,1720415,1712444
1720415-01,1714297-03,2,1720415,1714297
1720415-02,1714297-03,1,1720415,1714297
1720415-01,1714303-01,3,1720415,1714303
1720415-01,1714303-02,1,1720415,1714303
1720415-02,1714303-01,4,1720415,1714303
1720415-01,1714304-01,2,1720415,1714304
1720415-02,1714304-05,1,1720415,1714304
1720415-01,1714396-01,3,1720415,1714396
1720415-02,1714396-01,4,1720415,1714396
1720415-02,1714396-02,1,1720415,1714396
1720415-01,1716310-01,2,1720415,1716310
1720415-01,1716310-02,1,1720415,1716310
1720415-02,1716310-02,3,1720415,1716310
1720415-01,1716401-01,1,1720415,1716401
1720415-01,1716401-03,1,1720415,1716401
1720415-01,1716401-06,1,1720415,1716401
1720415-02,1716401-04,1,1720415,1716401
1720415-01,1716410-01,1,1720415,1716410
1720415-02,1716410-01,1,1720415,1716410
1720415-02,1718210-02,2,1720415,1718210
1720415-02,1718217-01,1,1720415,1718217
1720415-01,1718303-02,1,1720415,1718303
1720415-02,1718303-01,1,1720415,1718303
1720415-01,1718425-01,1,1720415,1718425
1720415-02,1718449-01,1,1720415,1718449
1720415-01,1718450-01,3,1720415,1718450
1720415-02,1718450-01,1,1720415,1718450
1720415-01,1720400-01,8,1720415,1720400
1720415-02,1720400-01,5,1720415,1720400
1720415-01,1720405-01,5,1720415,1720405
1720415-02,1720405-01,1,1720415,1720405
1720415-01,1720415-01,10,1720415,1720415
1720415-02,1720415-02,10,1720415,1720415
1720415-01,1732203-03,1,1720415,1732203
1720415-02,1732204-11,1,1720415,1732204
1720415-02,1732303-03,2,1720415,1732303
1720415-01,1732308-01,2,1720415,1732308
1720415-01,1732308-03,1,1720415,1732308
1720415-01,1732308-07,1,1720415,1732308
1720415-02,1732308-05,1,1720415,1732308
1720415-02,1732308-07,1,1720415,1732308
1720415-01,1734102-04,2,1720415,1734102
1720415-01,1740350-01,2,1720415,1740350
1720415-01,1740417-01,3,1720415,1740417
1720415-01,1912296-01,1,1720415,1912296
1720415-02,1912296-01,1,1720415,1912296
1720415-02,1914252-01,1,1720415,1914252
1720415-02,1914363-01,2,1720415,1914363
1720415-02,2410101-24,1,1720415,2410101
1720415-02,2410171-12,1,1720415,2410171
1730101-01,1310250-04,1,1730101,1310250
1730101-02,1310426-01,1,1730101,1310426
1730101-02,1310426-04,1,1730101,1310426
1730101-01,1710204-01,15,1730101,1710204
1730101-02,1710204-01,15,1730101,1710204
1730101-03,1710204-01,13,1730101,1710204
1730101-04,1710204-01,10,1730101,1710204
1730101-05,1710204-01,15,1730101,1710204
1730101-06,1710204-01,17,1730101,1710204
1730101-07,1710204-01,4,1730101,1710204
1730101-01,1714303-02,1,1730101,1714303
1730101-01,1716448-01,1,1730101,1716448
1730101-01,1718210-03,1,1730101,1718210
1730101-02,1718210-02,1,1730101,1718210
1730101-03,1718210-01,1,1730101,1718210
1730101-04,1718210-02,2,1730101,1718210
1730101-01,1718402-02,1,1730101,1718402
1730101-04,1718449-01,3,1730101,1718449
1730101-01,1718452-01,1,1730101,1718452
1730101-01,1730101-01,18,1730101,1730101
1730101-02,1730101-02,18,1730101,1730101
1730101-03,1730101-03,18,1730101,1730101
1730101-04,1730101-04,18,1730101,1730101
1730101-05,1730101-05,17,1730101,1730101
1730101-06,1730101-06,17,1730101,1730101
1730101-07,1730101-07,9,1730101,1730101
1730101-02,1730115-01,4,1730101,1730115
1730101-05,1730115-01,12,1730101,1730115
1730101-07,1730115-01,4,1730101,1730115
1730101-01,1730217-01,1,1730101,1730217
1730101-01,1730217-02,11,1730101,1730217
1730101-01,1730217-03,3,1730101,1730217
1730101-02,1730217-01,2,1730101,1730217
1730101-02,1730217-02,3,1730101,1730217
1730101-02,1730217-03,10,1730101,1730217
1730101-03,1730217-03,13,1730101,1730217
1730101-04,1730217-01,1,1730101,1730217
1730101-04,1730217-02,4,1730101,1730217
1730101-04,1730217-03,6,1730101,1730217
1730101-05,1730217-01,3,1730101,1730217
1730101-05,1730217-02,6,1730101,1730217
1730101-05,1730217-03,5,1730101,1730217
1730101-06,1730217-01,6,1730101,1730217
1730101-06,1730217-02,8,1730101,1730217
1730101-06,1730217-03,3,1730101,1730217
1730101-07,1730217-01,2,1730101,1730217
1730101-07,1730217-02,2,1730101,1730217
1730101-07,1730217-03,1,1730101,1730217
1730101-02,1730220-01,1,1730101,1730220
1730101-03,1730400-01,1,1730101,1730400
1730101-02,1730403-01,1,1730101,1730403
1730101-02,1730404-01,1,1730101,1730404
1730101-02,1730420-01,2,1730101,1730420
1730101-01,1730430-01,1,1730101,1730430
1730101-03,1730435-01,1,1730101,1730435
1730101-02,1730460-01,2,1730101,1730460
1730101-03,1732203-02,1,1730101,1732203
1730101-04,1732204-02,1,1730101,1732204
1730101-04,1732204-05,1,1730101,1732204
1730101-04,1732204-08,2,1730101,1732204
1730101-04,1732204-11,1,1730101,1732204
1730101-07,1732204-03,1,1730101,1732204
1730101-01,1732208-02,2,1730101,1732208
1730101-03,1732208-02,2,1730101,1732208
1730101-04,1732208-01,2,1730101,1732208
1730101-04,1732208-02,4,1730101,1732208
1730101-05,1732208-02,1,1730101,1732208
1730101-07,1732208-01,1,1730101,1732208
1730101-07,1732208-02,1,1730101,1732208
1730101-02,1732312-01,1,1730101,1732312
1730101-03,1732312-01,1,1730101,1732312
1730101-04,1732312-01,1,1730101,1732312
1730101-07,1732312-01,1,1730101,1732312
1730101-02,1732401-01,1,1730101,1732401
1730101-02,1732401-05,1,1730101,1732401
1730101-01,1734102-01,12,1730101,1734102
1730101-01,1734102-03,20,1730101,1734102
1730101-02,1734102-02,22,1730101,1734102
1730101-02,1734102-03,4,1730101,1734102
1730101-03,1734102-02,26,1730101,1734102
1730101-04,1734102-01,6,1730101,1734102
1730101-04,1734102-02,16,1730101,1734102
1730101-05,1734102-01,10,1730101,1734102
1730101-05,1734102-02,8,1730101,1734102
1730101-05,1734102-03,2,1730101,1734102
1730101-06,1734102-01,12,1730101,1734102
1730101-06,1734102-02,10,1730101,1734102
1730101-06,1734102-03,12,1730101,1734102
1730101-07,1734102-02,2,1730101,1734102
1730101-07,1734102-03,6,1730101,1734102
1730101-01,1734212-01,1,1730101,1734212
1730101-03,1734212-01,4,1730101,1734212
1730101-04,1734212-01,2,1730101,1734212
1730101-05,1734212-01,1,1730101,1734212
1730101-07,1734212-01,1,1730101,1734212
1730101-02,1734303-02,1,1730101,1734303
1730101-03,1734303-02,1,1730101,1734303
1730101-04,1734303-01,2,1730101,1734303
1730101-04,1734303-02,2,1730101,1734303
1730101-07,1734303-01,1,1730101,1734303
1730101-07,1734303-02,1,1730101,1734303
1730101-02,1734425-01,1,1730101,1734425
1730101-04,1734425-01,1,1730101,1734425
1730101-04,1734425-02,4,1730101,1734425
1730101-07,1734425-01,1,1730101,1734425
1730101-07,1734425-02,1,1730101,1734425
1730101-02,1740312-01,1,1730101,1740312
1730101-03,1740312-01,1,1730101,1740312
1730101-01,1740320-01,1,1730101,1740320
1730101-01,1740320-02,1,1730101,1740320
1730101-02,1740320-01,1,1730101,1740320
1730101-02,1740320-02,1,1730101,1740320
1730101-03,1740320-01,2,1730101,1740320
1730101-04,1740320-01,3,1730101,1740320
1730101-04,1740320-02,4,1730101,1740320
1730101-05,1740320-01,1,1730101,1740320
1730101-07,1740320-01,2,1730101,1740320
1730101-01,1740350-01,1,1730101,1740350
1730101-02,1740404-03,1,1730101,1740404
1730101-04,1740404-03,1,1730101,1740404
1730101-01,1912291-01,1,1730101,1912291
1730101-03,1912291-01,2,1730101,1912291
1730101-07,1912291-01,1,1730101,1912291
1730101-05,1914106-03,1,1730101,1914106
1730101-07,1914106-02,1,1730101,1914106
1730101-07,1914106-03,1,1730101,1914106
1730101-01,1914107-01,1,1730101,1914107
1730101-01,1914107-03,1,1730101,1914107
1730101-01,1914107-04,2,1730101,1914107
1730101-01,1914107-05,5,1730101,1914107
1730101-01,1914107-06,6,1730101,1914107
1730101-02,1914107-01,2,1730101,1914107
1730101-02,1914107-03,1,1730101,1914107
1730101-02,1914107-04,5,1730101,1914107
1730101-02,1914107-05,4,1730101,1914107
1730101-02,1914107-06,2,1730101,1914107
1730101-02,1914107-07,1,1730101,1914107
1730101-03,1914107-01,8,1730101,1914107
1730101-03,1914107-04,4,1730101,1914107
1730101-03,1914107-07,1,1730101,1914107
1730101-04,1914107-01,1,1730101,1914107
1730101-04,1914107-04,4,1730101,1914107
1730101-04,1914107-05,4,1730101,1914107
1730101-04,1914107-06,2,1730101,1914107
1730101-05,1914107-04,1,1730101,1914107
1730101-05,1914107-05,8,1730101,1914107
1730101-05,1914107-06,4,1730101,1914107
1730101-05,1914107-07,2,1730101,1914107
1730101-06,1914107-01,3,1730101,1914107
1730101-06,1914107-03,2,1730101,1914107
1730101-06,1914107-04,1,1730101,1914107
1730101-06,1914107-05,6,1730101,1914107
1730101-06,1914107-06,5,1730101,1914107
1730101-07,1914107-03,1,1730101,1914107
1730101-07,1914107-05,1,1730101,1914107
1730101-07,1914107-06,3,1730101,1914107
1730101-01,1914251-01,9,1730101,1914251
1730101-01,1914251-03,4,1730101,1914251
1730101-01,1914251-04,1,1730101,1914251
1730101-02,1914251-01,2,1730101,1914251
1730101-02,1914251-03,3,1730101,1914251
1730101-02,1914251-07,9,1730101,1914251
1730101-03,1914251-03,1,1730101,1914251
1730101-03,1914251-04,3,1730101,1914251
1730101-03,1914251-07,8,1730101,1914251
1730101-04,1914251-01,1,1730101,1914251
1730101-04,1914251-03,1,1730101,1914251
1730101-04,1914251-07,6,1730101,1914251
1730101-05,1914251-01,2,1730101,1914251
1730101-05,1914251-02,1,1730101,1914251
1730101-05,1914251-03,8,1730101,1914251
1730101-05,1914251-06,2,1730101,1914251
1730101-05,1914251-07,2,1730101,1914251
1730101-06,1914251-01,6,1730101,1914251
1730101-06,1914251-03,4,1730101,1914251
1730101-06,1914251-04,2,1730101,1914251
1730101-06,1914251-05,1,1730101,1914251
1730101-06,1914251-07,4,1730101,1914251
1730101-07,1914251-01,1,1730101,1914251
1730101-07,1914251-03,1,1730101,1914251
1730101-07,1914251-04,1,1730101,1914251
1730101-07,1914251-06,1,1730101,1914251
1730101-07,1914251-07,1,1730101,1914251
1730101-01,1914252-01,1,1730101,1914252
1730101-03,1914252-01,2,1730101,1914252
1730101-03,1914252-02,1,1730101,1914252
1730101-01,1914363-01,1,1730101,1914363
1730101-05,2010115-02,1,1730101,2010115
1730101-07,2010115-02,2,1730101,2010115
1730101-01,2010125-01,1,1730101,2010125
1730101-01,2010125-02,2,1730101,2010125
1730101-01,2010125-03,3,1730101,2010125
1730101-01,2010125-04,1,1730101,2010125
1730101-01,2010125-05,7,1730101,2010125
1730101-01,2010125-06,1,1730101,2010125
1730101-02,2010125-01,4,1730101,2010125
1730101-02,2010125-02,1,1730101,2010125
1730101-02,2010125-03,6,1730101,2010125
1730101-02,2010125-04,3,1730101,2010125
1730101-02,2010125-05,1,1730101,2010125
1730101-03,2010125-01,4,1730101,2010125
1730101-03,2010125-03,8,1730101,2010125
1730101-03,2010125-04,2,1730101,2010125
1730101-04,2010125-01,2,1730101,2010125
1730101-04,2010125-03,3,1730101,2010125
1730101-04,2010125-04,4,1730101,2010125
1730101-04,2010125-06,2,1730101,2010125
1730101-05,2010125-01,3,1730101,2010125
1730101-05,2010125-02,1,1730101,2010125
1730101-05,2010125-03,2,1730101,2010125
1730101-05,2010125-04,2,1730101,2010125
1730101-05,2010125-05,4,1730101,2010125
1730101-05,2010125-06,3,1730101,2010125
1730101-06,2010125-01,3,1730101,2010125
1730101-06,2010125-02,2,1730101,2010125
1730101-06,2010125-03,3,1730101,2010125
1730101-06,2010125-04,2,1730101,2010125
1730101-06,2010125-05,5,1730101,2010125
1730101-06,2010125-06,2,1730101,2010125
1730101-07,2010125-01,1,1730101,2010125
1730101-07,2010125-02,2,1730101,2010125
1730101-07,2010125-03,1,1730101,2010125
1730101-02,2010126-17,1,1730101,2010126
1730101-02,2010126-18,1,1730101,2010126
1730101-02,2010126-32,1,1730101,2010126
1730101-02,2010126-33,2,1730101,2010126
1730101-03,2010126-05,2,1730101,2010126
1730101-03,2010126-33,4,1730101,2010126
1730101-04,2010126-01,1,1730101,2010126
1730101-04,2010126-05,1,1730101,2010126
1730101-04,2010126-07,1,1730101,2010126
1730101-04,2010126-10,1,1730101,2010126
1730101-04,2010126-18,1,1730101,2010126
1730101-04,2010126-32,1,1730101,2010126
1730101-05,2010126-03,1,1730101,2010126
1730101-05,2010126-32,1,1730101,2010126
1730101-06,2010126-17,1,1730101,2010126
1730101-01,2410175-01,1,1730101,2410175
1730101-01,2510111-01,4,1730101,2510111
1730101-01,2510111-03,2,1730101,2510111
1730101-01,2510111-06,1,1730101,2510111
1730101-02,2510111-01,1,1730101,2510111
1730101-02,2510111-07,1,1730101,2510111
1730101-03,2510111-05,1,1730101,2510111
1730101-04,2510111-10,1,1730101,2510111
1730101-05,2510111-01,1,1730101,2510111
1730101-05,2510111-05,1,1730101,2510111
1730101-05,2510111-06,1,1730101,2510111
1730101-06,2510111-01,2,1730101,2510111
1730101-06,2510111-03,1,1730101,2510111
1730101-06,2510111-04,2,1730101,2510111
1730101-06,2510111-05,1,1730101,2510111
1730101-06,2510111-10,1,1730101,2510111
1730101-07,2510111-02,1,1730101,2510111
1730101-07,2510111-07,1,1730101,2510111
1730101-01,2510318-01,1,1730101,2510318
1730101-02,2510318-01,1,1730101,2510318
1730101-03,2510318-01,3,1730101,2510318
1730101-04,2510318-01,5,1730101,2510318
1730101-05,2510318-01,1,1730101,2510318
1730101-07,2510318-01,1,1730101,2510318
1730108-01,1310426-01,1,1730108,1310426
1730108-01,1310426-03,1,1730108,1310426
1730108-01,1312354-02,2,1730108,1312354
1730108-01,1718210-04,1,1730108,1718210
1730108-01,1730108-01,7,1730108,1730108
1730108-01,1730120-01,3,1730108,1730120
1730108-01,1730400-01,2,1730108,1730400
1730108-01,1730402-01,1,1730108,1730402
1730108-01,1730460-01,2,1730108,1730460
1730108-01,1732207-01,2,1730108,1732207
1730108-01,1732401-03,1,1730108,1732401
1730108-01,1734303-02,2,1730108,1734303
1730108-01,1734333-02,5,1730108,1734333
1730108-01,1734400-01,1,1730108,1734400
1730108-01,1734449-01,2,1730108,1734449
1730108-01,1734452-02,1,1730108,1734452
1730108-01,1734452-03,1,1730108,1734452
1730108-01,1734452-04,1,1730108,1734452
1730108-01,1736438-01,2,1730108,1736438
1730108-01,1740312-01,2,1730108,1740312
1730108-01,1740350-01,3,1730108,1740350
1730108-01,1740404-03,1,1730108,1740404
1730108-01,1740404-04,1,1730108,1740404
1730108-01,1740404-06,1,1730108,1740404
1730108-01,1914240-02,1,1730108,1914240
1730115-01,1710204-01,15,1730115,1710204
1730115-01,1730101-02,2,1730115,1730101
1730115-01,1730101-05,6,1730115,1730101
1730115-01,1730101-07,2,1730115,1730101
1730115-01,1730115-01,44,1730115,1730115
1730115-01,1730217-01,11,1730115,1730217
1730115-01,1730217-02,4,1730115,1730217
1730115-01,1914106-01,3,1730115,1914106
1730115-01,1914106-02,1,1730115,1914106
1730115-01,1914106-03,3,1730115,1914106
1730115-01,1914107-01,1,1730115,1914107
1730115-01,1914107-02,2,1730115,1914107
1730115-01,1914107-03,2,1730115,1914107
1730115-01,1914107-04,1,1730115,1914107
1730115-01,1914107-05,3,1730115,1914107
1730115-01,1914107-06,6,1730115,1914107
1730115-01,1914251-02,3,1730115,1914251
1730115-01,1914251-03,8,1730115,1914251
1730115-01,1914251-06,4,1730115,1914251
1730115-01,1914251-07,1,1730115,1914251
1730115-01,2010115-02,5,1730115,2010115
1730115-01,2010125-01,5,1730115,2010125
1730115-01,2010125-02,2,1730115,2010125
1730115-01,2010125-03,1,1730115,2010125
1730115-01,2010125-04,1,1730115,2010125
1730115-01,2010125-05,4,1730115,2010125
1730115-01,2010125-06,2,1730115,2010125
1730115-01,2010126-17,1,1730115,2010126
1730115-01,2010126-29,1,1730115,2010126
1730115-01,2010126-32,1,1730115,2010126
1730115-01,2510111-01,3,1730115,2510111
1730115-01,2510111-02,2,1730115,2510111
1730115-01,2510111-07,2,1730115,2510111
1730120-01,1310426-03,2,1730120,1310426
1730120-01,1310426-04,3,1730120,1310426
1730120-01,1312354-02,3,1730120,1312354
1730120-01,1710105-02,1,1730120,1710105
1730120-01,1710204-01,1,1730120,1710204
1730120-01,1710404-01,1,1730120,1710404
1730120-01,1712452-01,1,1730120,1712452
1730120-01,1716401-06,1,1730120,1716401
1730120-01,1718210-01,3,1730120,1718210
1730120-01,1718210-03,5,1730120,1718210
1730120-01,1718210-04,1,1730120,1718210
1730120-01,1718312-01,1,1730120,1718312
1730120-01,1718402-03,1,1730120,1718402
1730120-01,1718404-01,1,1730120,1718404
1730120-01,1718416-01,1,1730120,1718416
1730120-01,1718425-01,1,1730120,1718425
1730120-01,1718436-01,2,1730120,1718436
1730120-01,1718449-01,1,1730120,1718449
1730120-01,1718452-01,2,1730120,1718452
1730120-01,1730108-01,3,1730120,1730108
1730120-01,1730120-01,45,1730120,1730120
1730120-01,1730400-01,14,1730120,1730400
1730120-01,1730403-01,3,1730120,1730403
1730120-01,1730435-01,4,1730120,1730435
1730120-01,1730460-01,11,1730120,1730460
1730120-01,1730499-01,1,1730120,1730499
1730120-01,1732203-01,1,1730120,1732203
